k,m,run_id,run_index,is_best_run,base_seed,run_seed,T,sampler,sampler_params_json,d_max,points_json,subset,witness_json,delta,history_json
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.2733327779252457, 0.46992783687851253]",1.10197852962523,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[0.21855373101627132, 0.21855373101627143]",1.6057468654733662,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[-0.18039635459802794, 0.11629157842210242]",0.9147237975712618,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[-0.09272607111293112, 0.26565040402988793]",0.8831726700514606,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.4274280904678687, 0.4453950776336883]",1.438773696095653,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.13105565458780194, 0.19054610920498727]",0.9813260407505141,
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,"[[-0.4150180411999005, -0.5645713774195787, 0.12262954464815386, 0.7649299326569633, -0.13460213579497796, 0.23792046979399253], [0.4381700600955489, -0.5665398040959232, 0.2977977669109563, -0.011298816681744222, -0.3820320357457538, -0.4304381519443767], [-0.44906982192366096, -0.65939881838066, 0.028817232227423398, 0.3500686322751141, -0.10898735280845484, 0.33448837046477203]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.4150180411999005, -0.5645713774195787, 0.12262954464815386, 0.7649299326569633, -0.13460213579497796, 0.23792046979399253]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.4381700600955489, -0.5665398040959232, 0.2977977669109563, -0.011298816681744222, -0.3820320357457538, -0.4304381519443767]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.44906982192366096, -0.65939881838066, 0.028817232227423398, 0.3500686322751141, -0.10898735280845484, 0.33448837046477203]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.3238283161244259, -0.49523943438759166, -0.26685894693927664, 0.4728079449383205, -0.07430417479218, -0.5909392186645004]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.14429529295621213, -0.17706436886192498, -0.2388852900402071, -0.315205804644748, -0.13831465704176163, -0.6767405292773696]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.11680666870377605, 0.271005852627066, 0.16218046252475748, 0.6567434083997052, 0.4289004776281918, -0.659860253365486]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.4946119354237846, 0.11425396171407531, -0.9370540844792469, -0.18420988263003296, -0.4135965473734718, 0.18647305501743924]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.3717379160130153, -0.5976365538744061, 0.4549511776418895, 0.00388601114629364, 0.5711864158790164, -0.17389909833908704]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.028279115723575776, -0.09201915409306784, 0.5840723967724338, 0.3422753867212881, 0.15741202502388402, -0.5507791165149049]}], ""d"": 4, ""success"": false}]"
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,,1,"[-0.4615478794131921, 0.5191825208967937]",0.7369676390602362,
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,,2,"[0.43820177679477657, -0.21850218582372208]",0.5022879276671708,
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,,3,"[-0.5540948418332785, 0.15144281604981327]",0.1779379788052816,
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,,"1,2","[0.1557465540040305, -0.34275518995611826]",1.597343188489051,
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,,"1,3","[-0.48979474348341634, 0.24771947193239285]",0.440603082956269,
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,,"2,3","[-0.08468513722353706, -0.09622145540835232]",0.8504288138861164,
6,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",3,,"1,2,3","[-0.1850551827945216, -0.027089617691768347]",0.9284155419531357,
6,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.2089345896716774, 0.505968172353204, -0.11263557595083222, 0.30335201809822565, -0.4857837432174388, -0.5938668476019429], [-0.30047126734703106, 0.059098907055916784, 0.3524762487686202, 0.21215840471377617, -0.24020208235609486, -0.6231920978651724], [0.10759600998575382, 0.7836308900849625, -0.0026898529363637686, -0.5437368621541269, -0.07955294619072949, 0.36207071096543575], [0.6717332374636887, 0.4085133349047131, -0.3828373931121093, 0.3366572243043623, -0.15180858341458484, -0.04327468741562764]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.2089345896716774, 0.505968172353204, -0.11263557595083222, 0.30335201809822565, -0.4857837432174388, -0.5938668476019429]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.30047126734703106, 0.059098907055916784, 0.3524762487686202, 0.21215840471377617, -0.24020208235609486, -0.6231920978651724]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.10759600998575382, 0.7836308900849625, -0.0026898529363637686, -0.5437368621541269, -0.07955294619072949, 0.36207071096543575]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.5188596344203582, 0.0046851367211207025, 0.22594997835038758, 0.34736671175618117, -0.8290717947494675, -0.1710652272657887]}, {""attempt"": 2, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.6717332374636887, 0.4085133349047131, -0.3828373931121093, 0.3366572243043623, -0.15180858341458484, -0.04327468741562764]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.1508065156824777, 0.8273267751426254, -0.4785143009229358, 0.41941480296375055, 0.03761570231253087, 0.3973478239959897]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.059024838657379466, 0.3700255076943096, 0.6741610414329461, -0.6129061365340509, 0.7144391152399929, 0.18534848405859367]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.6705470723652012, -0.011622132307109836, -0.1570300187300561, -0.214633987015491, -0.6264097482771067, -0.0810711868897651]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.39264619901628117, -0.31687358231848056, 0.2660024967056294, -0.05644797221242374, 0.35271424006828833, 0.7407632505266789]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.013658592985058005, -0.6590036907512188, -0.8397196124467009, -0.11377896293070933, -0.30752672563237865, 0.25601051047017154]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.14492873068383497, 0.18374406736443002, -0.5120121802621231, 0.17287366000801463, -0.9698656885424186, 0.17740062471510207]}], ""d"": 5, ""success"": false}]"
6,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[0.1283229443404183, -0.5591128189214866]",0.3516397435033457,
6,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[0.0809285216231476, -0.43132514020657975]",0.31024273411578673,
6,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[0.05203837315439283, 0.36081398516804664]",0.913575426263774,
6,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[0.5401405329816894, -0.06022512530654183]",0.3049114810615269,
