k,m,run_id,run_index,is_best_run,base_seed,run_seed,T,sampler,sampler_params_json,d_max,points_json,subset,witness_json,delta,history_json
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,5","[-0.2087163645263822, 0.5122523465085054, 0.21295211073999842]",0.2503245207927132,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,6","[-0.07216981954748872, 0.5041215227571817, 0.4035499442717743]",0.2192835309287299,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3","[1.9424694660980077, -2.8523107866674393, -3.3957928605034193]",29.68668609180504,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,4","[-0.5817234504745177, -0.16354781034798888, 0.45641093630118973]",0.34929857977487305,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,5","[-0.4809633089609257, 0.4302373913078139, -0.10596541245221558]",0.27096866529500346,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,6","[-0.8418517099774853, 0.4760982696730828, 0.7978401016669252]",1.2724057777108797,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,4","[0.08529703437350014, -0.3402002124690194, 0.9079352270870114]",0.5988447715485552,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,5","[0.9808572880433392, 0.2432722144784609, -0.7115763711654735]",2.382814666968697,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,6","[0.4795612880352754, 0.19669550782048262, 0.5973630753220975]",0.16491206721200014,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"4,5","[-0.4350942607234067, 0.7473564919418688, 0.5420943018705734]",0.5163656182310767,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"4,6","[-0.3539205554507025, 0.7639319752531936, 0.6261611670474403]",0.48373043216193945,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"5,6","[-0.11761353589298038, 0.7854155550170042, 0.239321365500048]",0.22644967431651183,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3","[0.7197006597968196, -1.2681218563455667, -0.5795331270536488]",3.526383767504661,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,4","[-0.42544453063500454, -0.19086225878732457, 0.3568732209841625]",0.3851215431273094,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,5","[-0.3522073029208821, 0.28404596536679627, 0.07005151484912026]",0.3640025416057339,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,6","[-0.3113803847008646, 0.030674537831187287, 0.3900940777050607]",0.502142589777695,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,4","[0.12967633919326294, -0.35382334095768664, 0.6372115977659211]",0.5145924904279933,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,5","[0.1976894968452678, -0.3648046660075015, 0.39960436927353554]",0.5254405329218415,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,6","[0.26191556238243596, -0.03205659952472655, 0.49284296008052925]",0.22882340985242214,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,4,5","[-0.12263979257472934, -0.44888763738453924, 0.3512173591044184]",0.4117598650915988,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,4,6","[-0.29938109301674914, 0.5443541087206444, 0.5443541087200459]",0.4198891981058416,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,5,6","[-0.15810190696059823, 0.5969674937454288, 0.26729011346075815]",0.2655783010903145,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,4","[-0.4136998201434621, -1.234641362858592, 1.6820263997744895]",4.357672199106856,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,5","[0.5775434407357881, -0.8652377008618387, -0.8796226833880272]",3.454984713132578,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,6","[1.9714579387900137, -2.197601683464631, -2.960553435234125]",24.162662931430646,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,4,5","[-0.5317041709363838, 0.2274985038302002, -0.025249627532396884]",0.6481075742340068,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,4,6","[-0.8315619319084324, 0.43258695299918215, 0.8579689142189746]",1.283719895288136,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,5,6","[-0.5521854197396678, 0.776010249578837, 0.16960551202607846]",0.7381934792198501,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,4,5","[-0.30878707366442487, 1.616962800944497, 1.2911621057213933]",2.6532138564285743,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,4,6","[0.1756355949596997, -0.32380506440793444, 0.9794154378086685]",0.7665955948356844,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,5,6","[0.148546525853073, 0.7344527040191776, 0.21837129947801318]",0.5374344653179861,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"4,5,6","[-0.36747538682323627, 0.7950753320552433, 0.5536794759238207]",0.4967570586205459,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,4","[-0.35793896471961456, -0.12406180681500953, 1.0446528649225553]",1.3992658091559795,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,5","[0.37827392792850406, -0.5487121127141256, -0.4937489052250819]",1.9314660761204134,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,6","[-0.08970514267759575, 0.14603667108814283, 0.33377070424062577]",0.7546616670481254,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,4,5","[-0.32796139926794554, -0.27680060637513587, 0.29076548803794416]",0.4912861790238538,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,4,6","[-0.3119229726511469, 0.026445558172570622, 0.3926453787895652]",0.5021024472064252,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,5,6","[-0.3102001165763456, 0.43525875558478966, 0.15213829888310373]",0.56266354167452,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,4,5","[0.17787240710680774, -0.4144898935964331, 0.49225375443136565]",0.5421428907275232,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,4,6","[0.12517989278497368, -0.33954069839237505, 0.6227179125475217]",0.5141546643854864,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,5,6","[0.0953692600793391, 0.6248111189809661, 0.27344583114036886]",0.5167486841000762,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,4,5,6","[-0.2983179698314019, 0.5759819298454488, 0.46451203208044894]",0.42726594678438656,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,4,5","[0.5693194455323012, -0.8608360494466173, -0.8608360902302632]",3.3855263820674852,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,4,6","[-1.059235902508135, 0.18966116242455097, 2.0886709514002844]",4.621721772356101,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,5,6","[0.6186411835177934, -0.9026418029530738, -0.9396587009824442]",3.774548892009107,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,4,5,6","[-0.6015447703403568, 0.9168386189465362, 0.19404131591102597]",0.9552624150412189,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,4,5,6","[-0.08091874905236349, 1.1461459491325576, 0.7415043477229482]",0.9641166944092189,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,4,5","[0.09505466439641348, -0.2340927486920493, 0.09936923102056658]",0.8940747738381487,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,4,6","[-0.10841586052817322, 0.1559416192377691, 0.3618055560762957]",0.7529673524013306,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,5,6","[-0.08803418885339333, 0.15238307350251434, 0.3272214194076224]",0.7545579295081359,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,4,5,6","[-0.2556831883297637, -0.12005213302796411, 0.3691223604016291]",0.538297406591191,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,4,5,6","[0.13901426531897715, -0.3288814636501434, 0.48989192919346397]",0.5322376409201048,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,4,5,6","[0.6009161167373845, -0.8947492495014936, -0.8947493111792844]",3.611992322991295,
4,3,1,1,0,42,42,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,4,5,6","[-0.10891824261358085, 0.17697900577909434, 0.35152771739528776]",0.7522312040462311,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,"[[0.13181210399073678, 0.3660168358389172, -0.3160136576295799, -0.49041623934474127], [0.9092611204725379, 0.015588181904531663, 0.1925268511457788, -0.7333012584279861], [0.717010783936552, -0.09260918497603061, -0.42256133334160845, -0.27115289680681576], [0.027243916475825476, -0.6319352349143643, 0.6005263476816243, -0.36866724904333403], [0.4519127401171769, -0.21334282456860643, -0.4609268371945808, 0.10765782250612725], [0.179617836910316, 0.6669769203827994, 0.04763588449429796, 0.006301450104180413]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.13181210399073678, 0.3660168358389172, -0.3160136576295799, -0.49041623934474127]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.9092611204725379, 0.015588181904531663, 0.1925268511457788, -0.7333012584279861]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.717010783936552, -0.09260918497603061, -0.42256133334160845, -0.27115289680681576]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.027243916475825476, -0.6319352349143643, 0.6005263476816243, -0.36866724904333403]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.4519127401171769, -0.21334282456860643, -0.4609268371945808, 0.10765782250612725]}], ""d"": 5, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.179617836910316, 0.6669769203827994, 0.04763588449429796, 0.006301450104180413]}], ""d"": 6, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.1933223501440484, 0.13796452722556718, -0.40801703086936986, 0.6660475604664885]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.7181740497613472, -0.7745263848465843, 0.011106853294667852, 0.14449577604194014]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.1824700785393679, -0.43955680778217987, 0.45583154315648583, -0.48548282712154034]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.7931474771817228, 0.10050582960711613, 0.26675102564098413, 0.3542270935244668]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.482310201575342, 0.5798100463446348, -0.5586024221075213, 0.3041425907573515]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.5974186411661871, 0.48342429033373496, -0.6449863819113458, 0.11653690356528755]}], ""d"": 7, ""success"": false}]"
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,1,"[0.13280791260564628, 0.3652065011753396, -0.4036385192816244]",0.015210137355957139,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,2,"[0.9090835310982831, 0.10478487252807951, -0.7338078080081722]",0.015654992560404743,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,3,"[0.7177739354930772, -0.0925445025944996, -0.34694509045316785]",0.011462859390398485,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,4,"[-0.30274409170159455, 0.5990948891202902, -0.36908498450505167]",0.2172611178871601,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,5,"[0.45191274977766244, -0.3371348308779441, 0.10765780605631822]",0.030648921653989677,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,6,"[0.1796178457891009, 0.6669768625489618, 0.027112455560502957]",0.0008543090833070441,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2","[0.5127744883092024, 0.21029877046195627, -0.5514118377281714]",0.22851346525929778,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3","[0.42254100383791415, -0.1950215290291324, -0.39014979219569496]",0.11241150871743615,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,4","[-0.27131885976181264, 0.5687328529696262, -0.37639817269943776]",0.22025476671915198,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,5","[0.31841664412568216, -0.3297310649492428, -0.1819284050356201]",0.13243994398078246,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,6","[0.15497390243880388, 0.5118314985122064, -0.19479169888523706]",0.1238870169615822,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3","[0.8235130954551588, 0.047181722225360545, -0.4950225954328809]",0.08625280332401283,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,4","[0.027409677149579467, 0.45659980195532246, -1.088626983147586]",0.9737926098373825,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,5","[0.6705535818332365, -1.0981421683490336, -0.3091826166120411]",1.0274560312465608,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,6","[0.956424658315914, 1.2381819988103184, 0.18372868597975023]",0.9797058992698138,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,4","[0.5562587414113628, -0.9829447337628441, 0.06959242318188474]",0.8770270144083226,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,5","[0.5983003688777468, -0.2926752257102572, -0.10149013021785412]",0.09977443862074674,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,6","[0.4664637898922651, 0.6933386968833668, -0.15664480768377656]",0.15125842599819253,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"4,5","[0.02824210945930608, -0.631394081087473, 0.11551182020622709]",0.4696697521982507,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"4,6","[-0.22215472543342799, 0.6194846025806511, -0.19302810854736546]",0.26132827163961486,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"5,6","[0.42787578052057834, -0.10654380928212, 0.03230696630499651]",0.14324902649487053,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3","[0.5252767892685137, 0.19062881393669526, -0.5149629465640179]",0.2257587771903417,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,4","[0.10345153318488574, 0.3942015609936251, -0.6998327788333462]",0.6988418871815011,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,5","[0.18047446306822199, -1.1499613781128486, -0.32978346264729314]",0.8948950046324323,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,6","[0.2956809669977668, 0.40906612017638233, -0.5603636032268685]",0.5317297289606985,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,4","[0.12563743660852256, 0.6759662019915251, -0.5253381099814567]",0.6138346045864669,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,5","[0.41570610653860535, -0.29895494202276685, -0.23191009123362377]",0.150181617837194,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,6","[0.38206310652172737, 0.590692465626568, -0.23499566038797334]",0.18490839994248173,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,4,5","[0.07901036401590099, -0.5901703000239021, 0.073013539671724]",0.47777576335986494,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,4,6","[-0.2048352548440995, 0.6048631743357689, -0.2073420169783656]",0.26231977330280776,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,5,6","[0.3655406212784416, 0.46720083408965757, -0.1908797061864948]",0.17024856942104927,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,4","[0.4940855146545166, -1.2355371409711147, -0.10018024098436097]",1.145351335681758,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,5","[0.6471183584500704, -0.023447950085607964, -0.3276641322498408]",0.28142944960538696,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,6","[0.5744877857345, 0.08401431620770546, -0.3383036855934587]",0.28455337429115674,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,4,5","[0.27608413185558023, -1.3278105736762047, -0.15544138691178444]",1.163116423915182,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,4,6","[0.3088736287375952, 1.4817301119239137, 0.4811573928107382]",2.4631586087719213,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,5,6","[1.026182399798374, 0.4765154082105732, 0.4232055150874291]",1.616845084671631,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,4,5","[0.31500949779991727, -0.6459928681070999, 0.149925124793305]",0.5549863756058422,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,4,6","[0.022305704748224613, 1.1250590822856543, -0.11786887099445027]",0.7660901017538277,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"3,5,6","[0.49379944098904227, -0.1230856067177093, -0.10105258083337212]",0.1693719442337852,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"4,5,6","[-0.16708950236342635, 0.3050622049083514, 0.04738347030946211]",0.5142450130760389,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,4","[0.049596222538728196, 0.17140070856985515, -0.6764430338156912]",0.7438595009197907,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,5","[0.6314525293393236, 0.23359673022799668, -0.3219701354559182]",0.2955854559791989,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,3,6","[0.5640164326713161, 0.08973565227399612, -0.3466813280572262]",0.28473274294254336,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,4,5","[0.2718954679063026, -1.3277419776942454, -0.15747226949325333]",1.1631666279414727,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,4,6","[0.12719400854472376, 0.37285219178182133, -0.5763512264808123]",0.6812356255262473,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,2,5,6","[0.2645895279292613, 0.43741513332275317, -0.5428891754943366]",0.5738301853426081,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,4,5","[0.15752435430699438, -0.5699880086141242, 0.048574430319144435]",0.4995520407069011,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,4,6","[0.061419450347606916, 0.7924957574446857, -0.36005316166680407]",0.5188351434762571,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,3,5,6","[0.3908170998551021, 0.5716685550854913, -0.2288274261005968]",0.18540636452246562,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"1,4,5,6","[-0.02393579328277818, 0.5200028002520012, -0.22867781601168422]",0.39836451456820887,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,4,5","[0.39466148479627844, -1.268210300331238, -0.11575135117238669]",1.116863335185673,
4,3,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",6,,"2,3,4,6","[0.12141007810023376, 1.5948882265384585, -0.23234144942666524]",1.5837367014844812,
