k,m,run_id,run_index,is_best_run,base_seed,run_seed,T,sampler,sampler_params_json,d_max,points_json,subset,witness_json,delta,history_json
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[-0.20298463137934106, -0.7855002357864703]",0.4751298136183598,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-0.00923115011834837, -0.3075213495263827]",0.5718395497958161,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.7199317195669516, 1.0346202437157388]",3.2891282798054977,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[-0.20537291299756125, 0.3072339710128102]",0.40016182913316345,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.5236968212303421, -0.13490543620612627]",0.2823614291400427,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[0.5134444995980112, -0.1507044031469127]",1.5783289262289704,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[0.11541817885709747, -0.07156719160421654]",1.0117566453904538,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[-0.01812957866750036, -0.31292553638563236]",0.572141161284258,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.3158452956899788, 0.15878354056025917]",0.7269320398431891,
5,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[0.05818320563506315, -0.07834871801936455]",1.0230256442824723,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[0.7687579912615053, 0.05439136974724582, 0.173720804387704, 0.6042095883763402, 0.43821607428439124], [-0.25965076245941315, -0.6977104914872555, 0.25759524842791187, -0.3505827791235347, 0.5664789748511853], [-0.5815833064834635, 0.20891684372068664, 0.5534021886921764, 0.138526121879038, -0.6106702976082143], [0.25133171747648414, 0.5803041250463196, 0.5083173248871259, -0.6394196935930201, -0.350434544739083]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.7687579912615053, 0.05439136974724582, 0.173720804387704, 0.6042095883763402, 0.43821607428439124]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.25965076245941315, -0.6977104914872555, 0.25759524842791187, -0.3505827791235347, 0.5664789748511853]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.5815833064834635, 0.20891684372068664, 0.5534021886921764, 0.138526121879038, -0.6106702976082143]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.25133171747648414, 0.5803041250463196, 0.5083173248871259, -0.6394196935930201, -0.350434544739083]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.6618921387823676, 0.30302652068112856, -0.32728531849816794, -0.1644421875107795, 0.5627303983788804]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.5009112682186917, 0.46695174775337217, -0.15588377009006124, -1.0385774791157407, 0.414591275894877]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.5491911994472984, 0.2615114586166165, 0.15364669348661958, 0.4764289829731217, 0.3726971014950159]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.19101123017059757, 0.019678281623521685, 0.6463716405999119, -0.07951337840295973, 0.4715448180029521]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.178194540747122, -0.40514453952005725, -0.4996413569044886, 0.4472181330301933, -0.5598708326077184]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.2624807795822782, 0.14803986986683773, 0.10380516733707021, -0.809439301593809, 0.26222041689170067]}], ""d"": 5, ""success"": false}]"
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[0.7692599686317939, 0.3173217198817352]",0.18667393794966214,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[-0.2634719776620213, 0.5629397680550693]",0.46768956039584314,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[0.0252728229809578, -0.6731036960291481]",0.6976443540982115,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[0.44645618642813734, -0.4958185290584751]",0.10157342685970222,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[-0.026032855925683534, 0.5373102738092659]",0.6923572503252359,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[0.04848149713422768, -0.011110465147439063]",1.045246089101301,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[0.4125549677901155, -0.019032310264781954]",0.5580110947418736,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.581615344241688, 0.07254369952063645]",0.7209575689992171,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[1.6533525898882802, -1.0984717045053756]",8.990508185958282,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[0.07981545131460976, -0.610632994587105]",0.6818468289956396,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.08000330927612744, 0.1616978724653444]",1.0043339163636658,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[0.09056793262754567, 0.10722907002446916]",1.1774585580986345,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[0.20577738071933027, -0.2033378460314704]",0.9112321730216754,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.010953452729622008, -0.09361151946550582]",1.051885803529305,
5,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[0.043068138264460855, -0.03071478741593506]",1.0786006006831583,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.4095648288539067, -0.5571530791773194, 0.12101822928237967, 0.7548789832078141, -0.13283350417936887], [0.3631540364646989, 0.47117051882407784, -0.6092083365352676, 0.3202261886845711, -0.01214977882531425], [-0.3969630483846338, -0.13310423427185172, -0.5820312821155571, -0.8546348940651392, 0.03734949400184861], [-0.10477073569930985, 0.32154733327680973, -0.17378340984872567, -0.4324797093926074, -0.6614029595281261]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.4095648288539067, -0.5571530791773194, 0.12101822928237967, 0.7548789832078141, -0.13283350417936887]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.3631540364646989, 0.47117051882407784, -0.6092083365352676, 0.3202261886845711, -0.01214977882531425]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.3969630483846338, -0.13310423427185172, -0.5820312821155571, -0.8546348940651392, 0.03734949400184861]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.10477073569930985, 0.32154733327680973, -0.17378340984872567, -0.4324797093926074, -0.6614029595281261]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.5697164613932201, -0.08953384134622887, -0.7120603707281887, -0.0004989634704974993, -0.151684923136285]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.2513478480241282, -0.3316499758894174, -0.1455304819806643, -0.712045834534002, -0.4497392163323107]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.2726081454224799, 0.16313933697024013, 0.6606263327775878, 0.43143630531822674, -0.6637616057521538]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.450810872499156, 0.10413603974735508, -0.8540719282098291, -0.1678969146594899, -0.3769699172833735]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.7136883759841308, 0.39914825906510565, -0.6417036835819742, 0.4884973060133631, 0.004172548768730911]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.21932348382527578, 0.14068034654910477, -0.052588532361211915, -0.17112106015536874, 1.0861552546125335]}], ""d"": 5, ""success"": false}]"
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[-0.28319181338293903, 0.28775598412195047]",0.5139258070283628,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[0.4170182146599815, -0.10009264897089454]",0.4494344787605624,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-0.4916833647093164, 0.03734949400522791]",0.2774474899513123,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[0.014113876380843137, -0.5471950594119752]",0.1701573275598959,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[-0.04996670926547694, 0.1936816025753717]",0.8133840485677479,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[-0.4836287882481442, 0.2473209417152186]",0.4289762348229018,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-0.13046715577211399, 0.04660585671033151]",0.7993428954986486,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.059599493268163724, 1.1990677506966387]",2.373822685972446,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[0.33642867189749615, -0.184615713720302]",0.4837583522503332,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.26432843750912516, -0.4671155972344886]",0.4526735798412478,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.11076297963457607, 0.13599473182113256]",0.8675797356911513,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[-0.07715331890250145, 0.07933373108670498]",0.8440111025857037,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[-0.3424393623872874, -0.04860186640491205]",0.7320552297836729,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[0.08424613225444168, -0.2838906080046972]",0.7721319067347383,
5,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.10792237459014127, 0.09756623171670355]",0.8701642393046003,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.20511205332956797, 0.49671129569237893, -0.11057486602643406, 0.29780207964401906, -0.47689614822528054], [-0.02880077722701979, -0.5541569123056516, 0.1089956725110779, 0.6500693107973717, 0.3912821599014721], [-0.34177312337356885, -0.3874353772115118, 0.08682180289577944, 0.6323305733271068, -0.0021705068941732146], [-0.12537348432352666, 0.570614525028403, 0.13870582029066492, -0.8997878951175778, 0.008124797207138188]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.20511205332956797, 0.49671129569237893, -0.11057486602643406, 0.29780207964401906, -0.47689614822528054]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.02880077722701979, -0.5541569123056516, 0.1089956725110779, 0.6500693107973717, 0.3912821599014721]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.34177312337356885, -0.3874353772115118, 0.08682180289577944, 0.6323305733271068, -0.0021705068941732146]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.12537348432352666, 0.570614525028403, 0.13870582029066492, -0.8997878951175778, 0.008124797207138188]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.331151028959802, -0.790369280132815, -0.16307960466882673, 0.19994097497031404, 0.763283018802458]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.7336327203602803, 0.6451374911097686, -0.2909113530398232, -0.08292744445203856, -0.22110157305691047]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.834827113240631, -0.48285239216993325, 0.4232171129095325, 0.03795671688333245, 0.40095008021689227]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.0509591002495109, 0.31946155839450197, 0.5820370013057383, -0.5291525731476819, 0.6168110802812831]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.40477488724364946, -0.5428488128822049, -0.009408825996094099, -0.127125391739918, -0.17375932258500226]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.14373025720398128, -0.15779105940834415, -0.655220921545316, -0.5287767999289132, 0.44388663754157553]}], ""d"": 5, ""success"": false}]"
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[0.11970676525908948, -0.4769733691467951]",0.3323872575530157,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[-0.15798734999967454, 0.5206757328827037]",0.27840482172583936,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-0.3648596800924589, 0.238905008929761]",0.23707303181026634,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[0.5214014250900687, -0.432196454167237]",0.9797201986471983,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[0.163147376379255, 0.20226036656048368]",0.7905640367560862,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[-0.2098155936300885, 0.05165915496106266]",0.5643704567245442,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[0.19454076976611867, -0.4461277005414473]",0.6590470448034186,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.3043973418599593, 0.3579292894034452]",0.2867594619150164,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[1.6236745381328268, -0.3778626347009603]",4.647013151131159,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-1.0365617474730586, -0.9226277712763491]",5.053287602645045,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.22301924626417316, 0.08108931404138672]",0.5681096559874527,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[0.37243527487601225, -0.022187565952771715]",1.0840773195560416,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[0.06953665749062532, -0.27086581338821425]",0.7672321137851504,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.12124684822323183, 0.5073832413768607]",1.4016497345647545,
5,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[0.0925467948373205, -0.0766077532834547]",0.9629738119513327,
