k,m,run_id,d_max,points_json,subset,witness_json,delta
2,8,1,10,,"2,4,8","[0.24748562811373637, -2.135991379942336, -2.1359913799423387, -2.135991379942338, -2.1359913799423387, -2.135991379942338, -0.0533045953282645, -0.05330459532824463]",14.329456985377464
2,8,1,10,,"2,4,9","[-1.652877800030116, 0.21735208600466052, 2.069080034841033, 2.069080033396942, 2.0690800336700916, 2.069080033393264, 2.0690800341047546, 2.0690800341052697]",4.104900910727571
2,8,1,10,,"2,4,10","[-0.18541528174734123, -0.18541525218510146, 1.825116266256915, 1.8251162599963833, 1.8251162605847522, 1.8251162596175492, 1.8251162595393495, -0.3951788634540509]",13.889444484595751
2,8,1,10,,"2,5,6","[0.229879035955223, -2.686178901168745, -2.6860260133058667, -2.686493126614985, -2.6861068487961397, -2.6860583105681424, -2.6860740396302587, -0.24491717484184494]",11.309087682874047
2,8,1,10,,"2,5,7","[0.06752671734052977, -2.591396029697324, -2.59139603067535, -2.5913960297362957, -2.591396032266483, -2.591396031796956, -2.591396031616, -0.43417350853223113]",11.082167360025357
2,8,1,10,,"2,5,8","[0.28210720518258786, 2.3126373101187014, 2.3134709027133606, 2.313555669622729, 2.3138038655301854, 0.0, 0.0, -0.13071579403478994]",18.27272762409555
2,8,1,10,,"2,5,9","[0.18950759319832985, 0.7702096663169183, 2.1168776211623936, 2.1168776202521187, 2.1168776204406448, 2.1168776199736388, 2.1168776205490603, -0.1314350189650973]",12.65927568669056
2,8,1,10,,"2,5,10","[-0.40500601762447275, 1.6709367412353853, 1.6709367432770914, 1.670936742385271, 1.6709367429933315, 1.6709367423272998, 1.6709367424020172, -0.7433796395857263]",10.193496263357034
2,8,1,10,,"2,6,7","[0.13716614470395871, -2.554562429951066, -2.554562429992501, -2.5545624300569663, -2.5545624311253246, -2.554562430608311, -2.5545624308275308, -0.3916862657137034]",11.28496279501013
2,8,1,10,,"2,6,8","[-2.527376805460741, 3.4210761527172413, 3.421076153170342, 3.4210761528293365, 3.421076151819699, 0.27425988010091734, -1.6171236063713936, -1.6171235969430129]",35.71722691130985
2,8,1,10,,"2,6,9","[-2.5273768054888883, 0.0565108608235256, 0.05651084135045148, 4.615180930435627, 4.615180929025016, 4.615180928961526, -1.6171236060893792, -1.6171235971586924]",52.73303224952311
2,8,1,10,,"2,6,10","[0.43637257096893955, -0.94529240942388, -3.1037407923400293, -3.1037407923400293, -3.103740792340028, -3.1037407923400275, -3.1037407923400275, 0.006269884766961298]",15.630590717334304
2,8,1,10,,"2,7,8","[0.21000116800145205, -2.2900241410802997, -2.2900241411913314, -2.29002414119867, -2.290024141664176, -2.2900241414145426, -2.2900241417113705, -0.36362541676378124]",12.055780477601399
2,8,1,10,,"2,7,9","[0.9304512774779232, 2.0326870068265315, 2.0326870084320503, 2.0326870081736637, 2.0326870091647877, 2.032687007765185, -0.016940578010918646, 0.51384985166632]",17.001794367188637
2,8,1,10,,"2,7,10","[-0.25872368599151296, -0.8997302144290792, -2.7258822490385257, -2.7258822447522286, -2.7258822426628133, -2.725882240389035, -2.7258822399818863, -0.7570412004540513]",13.793813391301716
2,8,1,10,,"2,8,9","[0.6892657542303002, -1.9749415087151618, -1.9749415093562224, -1.9749415091527316, -1.9749415102225598, 0.3384859856532847, 0.3384859695179326, 0.09237816504629319]",17.470335153629023
2,8,1,10,,"2,8,10","[0.2719359355265262, 2.296986647496352, 2.2969866486507082, 2.2969866483163344, 2.2969866484531845, -0.017629075277359334, -0.017629063119517622, -0.14232806049573668]",18.27419691237133
2,8,1,10,,"2,9,10","[0.11133826323835874, 0.11133827825707515, 1.8492460267105888, 1.849246024158641, 1.849246024280743, 1.8492460235616444, 1.8492460236624069, -0.23796056949885735]",13.531889785134714
2,8,1,10,,"3,4,5","[0.13754843911453615, 2.130076927450947, 2.130076928034044, 2.130076927535699, 2.1300769280421386, 2.1300769277891516, 2.130076927885647, -0.2760690713195974]",11.145891527054621
2,8,1,10,,"3,4,6","[-0.1787989186071914, 2.3014916150174076, 2.301491613200454, 2.3014916112308854, 2.301491610821601, 2.3014916102586684, 2.3014916100055016, -0.5895513870174464]",11.535596793377783
2,8,1,10,,"3,4,7","[0.38664874843188685, -1.9360356577243012, -1.936035658165593, -1.9360356573834416, -1.936759400427512, -1.9353119163856782, -1.936035657916727, 0.12331433451974375]",10.851209329173798
2,8,1,10,,"3,4,8","[0.46826232349256924, -1.9151617287533205, -1.9163286417813807, -1.9149792091519953, -1.9153810007150092, -1.9145196326862917, -1.9157348575651378, 0.2358572660169043]",10.786330636432597
2,8,1,10,,"3,4,9","[-1.4201868007817784, 2.43297414523849, 2.4329741454215967, 2.4329741455898137, 2.4334126934301326, 2.4329741455370932, 2.4329741454839833, 2.4325355967765745]",0.990076393699361
2,8,1,10,,"3,4,10","[-0.26492694638288344, -0.4813917803868705, 1.7644842483724896, 1.76448426388185, 1.764484260875897, 1.7644842582205662, 1.7644842571262307, -0.4885455176760574]",14.104266841421985
2,8,1,10,,"3,5,6","[0.00953950408598324, 2.2029501575223245, 2.202950158375074, 2.2029501580846023, 2.2029501587978593, 2.2029501585386626, 2.202950158452633, -0.44409309960029264]",11.428226511243261
2,8,1,10,,"3,5,7","[0.3025525312767958, 2.393007389499765, 2.3930073905978335, 2.3930073902963565, 2.3930073902566966, 2.3930073900342568, 0.11268317528769929, -0.1001916444373001]",15.56458772241188
2,8,1,10,,"3,5,8","[0.21849044497950873, 2.4734706123545576, 2.473470616974128, 2.473470615206499, 2.4734706145257963, 2.4734706130373034, 0.16344796195296105, -0.19686080217508456]",15.615900865872224
2,8,1,10,,"3,5,9","[0.6406606170030251, 1.871580090819086, 1.8707440966055162, 1.8702042172902709, 1.870748830740943, 1.8756206938050441, 1.870516463926937, 0.2162094485534512]",12.042288369338404
2,8,1,10,,"3,5,10","[-0.3372125000568625, -0.4700548682086696, 1.8390211934821556, 1.8390214827979077, 1.839021483261808, 1.8390214825838749, 1.839021482671198, -0.7331220676444059]",14.962805122256835
2,8,1,10,,"3,6,7","[-0.22307105966919194, 2.314499138317186, 2.314897100560624, 2.3157494187467345, 2.3151451132788137, 2.3157682485202122, 2.3158942733063124, -0.628894049281298]",11.606235617586222
2,8,1,10,,"3,6,8","[-0.20955300870919097, 2.713054149555311, 2.7130541534064845, 2.713054151803801, 2.713054147307328, 2.7130541459336377, 0.2850116396740913, -0.6156673808187957]",16.48518437333199
2,8,1,10,,"3,6,9","[-0.2095530037631773, 0.9142207891737636, 2.587212290573808, 2.5872123469317336, 2.587212367306847, 2.5872122952454824, 2.5872122877993653, -0.6156673766619062]",13.904776218359736
